rebalance_month,symbol,rank,adv_usd,n_days_trailing
2017-05,ALXN,123,287482117.22,251
2017-05,JD,124,286358818.52,251
2017-05,SHPG,125,285962813.82,251
2017-05,WYNN,126,285896585.43,251
2017-05,NEE,127,284814014.15,251
2017-05,FOXA,128,281670908.75,251
2017-05,NTES,129,281201209.77,251
2017-05,ADBE,130,278516006.5,251
2017-05,DUK,131,275272890.66,251
2017-05,EXE,132,274875405.74,251
2017-05,COF,133,272950861.26,251
2017-05,LYB,134,270778448.01,251
2017-05,CL,135,270778247.43,251
2017-05,DHR,136,270742758.96,251
2017-05,JCI,137,270157258.03,251
2017-05,RTN,138,269685384.39,251
2017-05,WMB,139,269669706.57,251
2017-05,EA,140,268797753.5,251
2017-05,TMO,141,268243888.13,251
2017-05,STZ,142,266908024.96,251
2017-05,DG,143,266051562.14,251
2017-05,M,144,265384641.0,251
2017-05,MPC,145,264482354.44,251
2017-05,ELV,146,262623033.32,251
2017-05,AMT,147,259504786.43,251
2017-05,HPE,148,258447595.14,251
2017-05,MYL,149,255024787.86,251
2017-05,GD,150,255007798.35,251
2017-06,AAPL,1,3945712691.18,252
2017-06,AMZN,2,2971007838.65,252
2017-06,META,3,2589381633.13,252
2017-06,BAC,4,1998871699.2,252
2017-06,MSFT,5,1742719322.87,252
2017-06,GOOGL,6,1451089742.72,252
2017-06,NVDA,7,1366054717.45,252
2017-06,BABA,8,1347172988.96,252
2017-06,JPM,9,1319695074.96,252
2017-06,GOOG,10,1306573443.36,252
2017-06,WFC,11,1237049793.86,252
2017-06,TSLA,12,1184561630.73,252
2017-06,PG,13,1117255523.61,252
2017-06,C,14,1105638172.32,252
2017-06,XOM,15,1099558143.06,252
2017-06,GE,16,1092558850.16,252
2017-06,T,17,962558141.62,252
2017-06,JNJ,18,901933690.77,252
2017-06,AGN,19,879652217.2,252
2017-06,PFE,20,871385205.62,252
2017-06,INTC,21,864440305.14,252
2017-06,V,22,839208376.89,252
2017-06,VZ,23,818741279.02,252
2017-06,DIS,24,805932259.23,252
2017-06,GILD,25,787399354.19,252
2017-06,BKNG,26,783354342.24,252
2017-06,CVX,27,781990348.2,252
2017-06,GS,28,778766432.35,252
2017-06,CSCO,29,748667766.65,252
2017-06,CMCSA,30,698620662.91,252
2017-06,MRK,31,692298947.78,252
2017-06,QCOM,32,688063073.96,252
2017-06,HD,33,685268595.05,252
2017-06,BMY,34,681901359.24,252
2017-06,IBM,35,679511580.04,252
2017-06,WMT,36,670125578.7,252
2017-06,BRK.B,37,641217429.09,252
2017-06,KO,38,613794776.45,252
2017-06,AMGN,39,609654103.82,252
2017-06,CVS,40,595004899.73,252
2017-06,UNH,41,593363705.02,252
2017-06,MCD,42,589723044.02,252
2017-06,CHTR,43,583880070.05,252
2017-06,ORCL,44,580343435.05,252
2017-06,BA,45,571249780.73,252
2017-06,MU,46,564875871.98,252
2017-06,NKE,47,564726507.7,252
2017-06,SBUX,48,550715763.23,252
2017-06,AMD,49,533478326.78,252
2017-06,SLB,50,530414459.75,252
2017-06,BIIB,51,529790136.52,252
2017-06,AVGO,52,528615409.49,252
2017-06,CELG,53,518744665.87,252
2017-06,GM,54,513183926.51,252
2017-06,PM,55,511840681.95,252
2017-06,LMT,56,505650559.86,252
2017-06,ABBV,57,494081695.23,252
2017-06,PEP,58,491310533.5,252
2017-06,F,59,481267604.06,252
2017-06,CAT,60,474459214.42,252
2017-06,MO,61,472310114.7,252
2017-06,MS,62,471429683.71,252
2017-06,CRM,63,461885805.06,252
2017-06,BIDU,64,455241413.9,252
2017-06,LOW,65,454714176.65,252
2017-06,CMG,66,454541525.73,252
2017-06,MDT,67,451229792.92,252
2017-06,HAL,68,442827964.07,252
2017-06,TGT,69,441265686.58,252
2017-06,DAL,70,434124778.69,252
2017-06,AIG,71,429543618.0,252
2017-06,BHC,72,425745578.18,252
2017-06,UNP,73,416922779.3,252
2017-06,TXN,74,409175001.38,252
2017-06,MA,75,405821402.79,252
2017-06,COST,76,403270582.62,252
2017-06,HON,77,400858812.35,252
2017-06,ABT,78,392722907.43,252
2017-06,MDLZ,79,392253614.38,252
2017-06,FCX,80,391809410.8,252
2017-06,DOW,81,390514044.04,252
2017-06,DD,82,390514044.04,252
2017-06,RTX,83,389728231.07,252
2017-06,MMM,84,385382950.98,252
2017-06,COP,85,380058272.01,252
2017-06,LLY,86,379387252.84,252
2017-06,NXPI,87,378720513.35,252
2017-06,AMAT,88,375829066.74,252
2017-06,REGN,89,364015398.1,252
2017-06,CSX,90,362678183.56,252
2017-06,USB,91,358545816.09,252
2017-06,OXY,92,354743300.28,252
2017-06,MET,93,351019365.21,252
2017-06,VLO,94,343818171.83,252
2017-06,PYPL,95,341222464.62,252
2017-06,TEVA,96,336080149.57,252
2017-06,AAL,97,334360764.57,252
2017-06,EOG,98,332220113.05,252
2017-06,AXP,99,332037711.12,252
2017-06,SPG,100,328931665.6,252
2017-06,EBAY,101,327433895.53,252
2017-06,HUM,102,324379064.75,252
2017-06,SCHW,103,322969744.6,252
2017-06,UPS,104,321031877.79,252
2017-06,ESRX,105,319658070.53,252
2017-06,CTSH,106,319221038.75,252
2017-06,KR,107,319065405.83,252
2017-06,B,108,316795401.24,252
2017-06,MCK,109,316388774.56,252
2017-06,KMI,110,313580826.53,252
2017-06,WDC,111,312562951.14,252
2017-06,FDX,112,311509193.26,252
2017-06,ALXN,113,310191352.82,252
2017-06,APC,114,309570405.01,252
2017-06,LUV,115,308886048.22,252
2017-06,PNC,116,307499302.28,252
2017-06,ACN,117,303438854.26,252
2017-06,DE,118,299223708.96,252
2017-06,TJX,119,296174184.45,252
2017-06,FOXA,120,293742957.62,252
2017-06,SO,121,293709936.45,252
2017-06,NTES,122,292501393.54,252
2017-06,NEE,123,289738556.0,252
2017-06,ADBE,124,289009790.32,252
2017-06,UAL,125,289007549.6,252
2017-06,WYNN,126,286214349.87,252
2017-06,JD,127,283900475.57,252
2017-06,KHC,128,281083409.88,252
2017-06,CL,129,280272761.33,252
2017-06,NEM,130,279188519.61,252
2017-06,EXE,131,277174472.58,252
2017-06,EA,132,276401488.3,252
2017-06,COF,133,275759530.85,252
2017-06,TMO,134,273066895.29,252
2017-06,LYB,135,272599911.88,252
2017-06,DUK,136,271746681.51,252
2017-06,RTN,137,270009735.33,252
2017-06,DHR,138,269732031.64,252
2017-06,AZO,139,268643140.55,252
2017-06,JCI,140,268598617.81,252
2017-06,STZ,141,268497647.12,252
2017-06,AMT,142,267688515.22,252
2017-06,MPC,143,267500894.35,252
2017-06,WMB,144,266904347.11,252
2017-06,ELV,145,263477568.18,252
2017-06,HPE,146,263028420.97,252
2017-06,M,147,260756029.25,252
2017-06,DG,148,260109742.89,252
2017-06,EXPE,149,258718525.1,252
2017-06,ORLY,150,257679581.07,252
2017-07,AAPL,1,4063076392.75,252
2017-07,AMZN,2,3143567252.62,252
2017-07,META,3,2640473486.12,252
2017-07,BAC,4,2043827140.9,252
2017-07,MSFT,5,1757877320.16,252
2017-07,NVDA,6,1690861712.92,252
2017-07,BABA,7,1541980884.28,252
2017-07,GOOGL,8,1506443611.28,252
2017-07,GOOG,9,1367220443.84,252
2017-07,TSLA,10,1355355542.33,252
2017-07,JPM,11,1340555924.03,252
2017-07,WFC,12,1238071383.99,252
2017-07,PG,13,1115896230.91,252
2017-07,C,14,1112267233.6,252
2017-07,XOM,15,1111933451.57,252
2017-07,GE,16,1094031425.41,252
2017-07,T,17,943287445.48,252
2017-07,JNJ,18,903471921.21,252
2017-07,INTC,19,874602425.73,252
2017-07,PFE,20,852382426.61,252
2017-07,AGN,21,849800028.37,252
2017-07,V,22,847891844.19,252
2017-07,DIS,23,818263249.89,252
2017-07,VZ,24,801914880.1,252
2017-07,GS,25,795393085.27,252
2017-07,GILD,26,784869776.62,252
2017-07,CVX,27,773157568.51,252
2017-07,BKNG,28,770306752.43,252
2017-07,CSCO,29,753726087.95,252
2017-07,CMCSA,30,718141772.78,252
2017-07,MRK,31,700434276.99,252
2017-07,WMT,32,693169937.16,252
2017-07,HD,33,692533667.84,252
2017-07,QCOM,34,688029006.54,252
2017-07,IBM,35,687939704.84,252
2017-07,BMY,36,679387526.35,252
2017-07,BRK.B,37,641280915.04,252
2017-07,AMD,38,636940773.38,252
2017-07,AMGN,39,633844541.21,252
2017-07,MU,40,630087007.34,252
2017-07,KO,41,610865198.56,252
2017-07,UNH,42,602754933.72,252
2017-07,CVS,43,594604396.82,252
2017-07,ORCL,44,587162150.77,252
2017-07,CHTR,45,578728152.78,252
2017-07,MCD,46,570248363.81,252
2017-07,BA,47,569838083.78,252
2017-07,AVGO,48,564703447.48,252
2017-07,NKE,49,555966065.96,252
2017-07,SBUX,50,551937631.51,252
2017-07,SLB,51,537606108.6,252
2017-07,CELG,52,533265413.61,252
2017-07,BIIB,53,519286468.98,252
2017-07,GM,54,513426157.35,252
2017-07,PM,55,503695521.75,252
2017-07,LMT,56,500134348.8,252
2017-07,CAT,57,489546482.06,252
2017-07,PEP,58,486054836.28,252
2017-07,F,59,478848620.84,252
2017-07,ABBV,60,477981524.14,252
2017-07,CRM,61,476853228.32,252
2017-07,MS,62,473511168.02,252
2017-07,MO,63,469349546.45,252
2017-07,LOW,64,460938799.98,252
2017-07,CMG,65,450540901.74,252
2017-07,BIDU,66,446663304.17,252
2017-07,HAL,67,446117029.25,252
2017-07,TGT,68,444401935.2,252
2017-07,COST,69,443404397.7,252
2017-07,MDT,70,442865626.19,252
2017-07,DAL,71,428398824.91,252
2017-07,AIG,72,422464714.02,252
2017-07,UNP,73,416693862.89,252
2017-07,TXN,74,414038793.16,252
2017-07,MA,75,404244276.78,252
2017-07,HON,76,403730332.64,252
2017-07,BHC,77,397300971.83,252
2017-07,AMAT,78,389891314.08,252
2017-07,ABT,79,389657856.2,252
2017-07,MDLZ,80,389625345.8,252
2017-07,MMM,81,387918111.84,252
2017-07,NXPI,82,387036431.28,252
2017-07,REGN,83,385902371.05,252
2017-07,CSX,84,385576646.76,252
2017-07,DOW,85,383925762.08,252
2017-07,DD,86,383925762.08,252
2017-07,COP,87,383172607.21,252
2017-07,RTX,88,379460119.88,252
2017-07,LLY,89,374467462.81,252
2017-07,FCX,90,373725277.63,252
2017-07,USB,91,363597015.77,252
2017-07,OXY,92,359382363.67,252
2017-07,PYPL,93,356301328.82,252
2017-07,MET,94,346642983.54,252
2017-07,VLO,95,340013310.62,252
2017-07,EOG,96,339743431.45,252
2017-07,HUM,97,336182818.12,252
2017-07,KR,98,334335514.3,252
2017-07,SPG,99,334333407.06,252
2017-07,TEVA,100,333420747.1,252
2017-07,EBAY,101,332670825.43,252
2017-07,AAL,102,328941030.93,252
2017-07,AXP,103,326948664.35,252
2017-07,CTSH,104,323842624.27,252
2017-07,UPS,105,322671006.23,252
2017-07,WDC,106,322451340.63,252
2017-07,SCHW,107,319458078.05,252
2017-07,MCK,108,318590259.16,252
2017-07,ESRX,109,318249817.69,252
2017-07,FDX,110,318231785.75,252
2017-07,ALXN,111,316037947.1,252
2017-07,APC,112,312069964.92,252
2017-07,NTES,113,311330425.49,252
2017-07,KMI,114,310199796.1,252
2017-07,PNC,115,309379613.64,252
2017-07,ACN,116,308567684.07,252
2017-07,LUV,117,307840956.95,252
2017-07,ADBE,118,306294489.65,252
2017-07,DE,119,306248898.62,252
2017-07,TJX,120,304326982.55,252
2017-07,JD,121,301691374.16,252
2017-07,FOXA,122,297241464.88,252
2017-07,B,123,296698336.72,252
2017-07,EA,124,294225832.6,252
2017-07,NEE,125,294188363.28,252
2017-07,SO,126,289274264.18,252
2017-07,UAL,127,287634140.5,252
2017-07,WYNN,128,285622647.98,252
2017-07,EXE,129,280471676.68,252
2017-07,KHC,130,279204963.51,252
2017-07,CL,131,278827710.0,252
2017-07,AZO,132,275659726.57,252
2017-07,TMO,133,273081705.36,252
2017-07,AMT,134,270128389.69,252
2017-07,ORLY,135,269863347.06,252
2017-07,JCI,136,269732934.57,252
2017-07,ELV,137,269721460.53,252
2017-07,LRCX,138,269582552.16,252
2017-07,MPC,139,269221236.93,252
2017-07,DUK,140,268582047.08,252
2017-07,COF,141,268501195.81,252
2017-07,STZ,142,267660858.8,252
2017-07,NEM,143,265853451.83,252
2017-07,RTN,144,265790951.73,252
2017-07,LYB,145,265729825.6,252
2017-07,DHR,146,265712515.44,252
2017-07,MAR,147,264921604.54,252
2017-07,DG,148,263984312.84,252
2017-07,EXPE,149,262786305.68,252
2017-07,HPE,150,262389041.27,252
2017-08,AAPL,1,4045756744.82,252
2017-08,AMZN,2,3262365842.26,252
2017-08,META,3,2690283433.91,252
2017-08,BAC,4,2085977127.16,252
2017-08,NVDA,5,1902738312.11,252
2017-08,MSFT,6,1754144695.33,252
2017-08,BABA,7,1644373192.59,252
2017-08,GOOGL,8,1573426894.96,252
2017-08,TSLA,9,1527013321.29,252
2017-08,GOOG,10,1419878913.31,252
2017-08,JPM,11,1371626788.0,252
2017-08,WFC,12,1242060027.27,252
2017-08,C,13,1137425221.19,252
2017-08,PG,14,1108926595.5,252
2017-08,XOM,15,1096936757.15,252
2017-08,GE,16,1080412273.94,252
2017-08,T,17,957623837.76,252
2017-08,JNJ,18,894320208.83,252
2017-08,INTC,19,863105620.37,252
2017-08,V,20,852687714.21,252
2017-08,PFE,21,840709699.75,252
2017-08,AGN,22,828210692.89,252
2017-08,DIS,23,816286414.49,252
2017-08,GS,24,810989632.41,252
2017-08,VZ,25,798916330.17,252
2017-08,BKNG,26,771292824.47,252
2017-08,CVX,27,761880324.76,252
2017-08,GILD,28,749790850.63,252
2017-08,CSCO,29,744412883.44,252
2017-08,CMCSA,30,727342554.14,252
2017-08,AMD,31,716012705.91,252
2017-08,HD,32,713370390.6,252
2017-08,MRK,33,705332821.84,252
2017-08,IBM,34,700608290.93,252
2017-08,WMT,35,696979896.2,252
2017-08,BMY,36,679205794.2,252
2017-08,QCOM,37,678960278.59,252
2017-08,MU,38,669124360.17,252
2017-08,BRK.B,39,645631475.31,252
2017-08,AMGN,40,635674598.89,252
2017-08,UNH,41,606077341.35,252
2017-08,KO,42,604025527.03,252
2017-08,BA,43,598196616.85,252
2017-08,CHTR,44,596428376.47,252
2017-08,ORCL,45,594008667.07,252
2017-08,CVS,46,590686785.56,252
2017-08,AVGO,47,581523106.68,252
2017-08,MCD,48,558069392.41,252
2017-08,SBUX,49,556962510.95,252
2017-08,NKE,50,556099188.02,252
2017-08,SLB,51,536986743.69,252
2017-08,CELG,52,531845800.56,252
2017-08,BIIB,53,509951100.34,252
2017-08,PM,54,507521914.81,252
2017-08,GM,55,506140758.99,252
2017-08,CAT,56,496127886.65,252
2017-08,MO,57,484912342.44,252
2017-08,CRM,58,480012129.16,252
2017-08,PEP,59,479011830.17,252
2017-08,MS,60,473186388.59,252
2017-08,COST,61,472745097.25,252
2017-08,F,62,470323215.23,252
2017-08,CMG,63,469850186.47,252
2017-08,LOW,64,469250436.14,252
2017-08,ABBV,65,466825628.68,252
2017-08,LMT,66,466277449.36,252
2017-08,BIDU,67,460400463.15,252
2017-08,HAL,68,449488579.95,252
2017-08,TGT,69,445791080.19,252
2017-08,MDT,70,439444308.04,252
2017-08,DAL,71,426809305.49,252
2017-08,AIG,72,420048600.99,252
2017-08,UNP,73,416486714.59,252
2017-08,CSX,74,406369457.24,252
2017-08,TXN,75,406201415.21,252
2017-08,AMAT,76,403211826.73,252
2017-08,MA,77,400783420.34,252
2017-08,HON,78,400468743.4,252
2017-08,REGN,79,391289617.29,252
2017-08,MMM,80,390477798.0,252
2017-08,MDLZ,81,383342428.96,252
2017-08,COP,82,382533402.95,252
2017-08,DOW,83,380835895.66,252
2017-08,DD,84,380835895.66,252
2017-08,ABT,85,374827865.47,252
2017-08,LLY,86,373801616.5,252
2017-08,NXPI,87,372974231.76,252
2017-08,RTX,88,372808028.95,252
2017-08,PYPL,89,371742851.13,252
2017-08,BHC,90,368333244.39,252
2017-08,USB,91,368270709.44,252
2017-08,FCX,92,361361887.99,252
2017-08,OXY,93,356061320.32,252
2017-08,EOG,94,345791430.23,252
2017-08,MET,95,339502932.24,252
2017-08,SPG,96,334872964.94,252
2017-08,WDC,97,332929902.06,252
2017-08,KR,98,331018560.23,252
2017-08,VLO,99,330965308.74,252
2017-08,EBAY,100,330455650.33,252
2017-08,AXP,101,328989776.36,252
2017-08,TEVA,102,326036440.24,252
2017-08,FDX,103,325802340.87,252
2017-08,UPS,104,324406933.4,252
2017-08,CTSH,105,322350797.87,252
2017-08,SCHW,106,321599240.43,252
2017-08,AAL,107,319235455.68,252
2017-08,NTES,108,318472216.52,252
2017-08,MCK,109,318467882.26,252
2017-08,ALXN,110,316818395.61,252
2017-08,JD,111,316013040.9,252
2017-08,PNC,112,313459067.16,252
2017-08,TJX,113,312976053.79,252
2017-08,ADBE,114,312703498.25,252
2017-08,APC,115,312174166.36,252
2017-08,ESRX,116,312049419.23,252
2017-08,HUM,117,308677039.95,252
2017-08,LUV,118,307031088.81,252
2017-08,ACN,119,305901996.49,252
2017-08,DE,120,305374332.49,252
2017-08,EA,121,300201768.29,252
2017-08,UAL,122,298248744.74,252
2017-08,ORLY,123,297893671.15,252
2017-08,FOXA,124,296908844.42,252
2017-08,KMI,125,295640842.51,252
2017-08,NEE,126,292574394.92,252
2017-08,WYNN,127,289630628.11,252
2017-08,AZO,128,289527327.8,252
2017-08,LRCX,129,286129929.96,252
2017-08,KHC,130,280776009.21,252
2017-08,SO,131,280253468.67,252
2017-08,CL,132,280112746.97,252
2017-08,TMO,133,277653725.43,252
2017-08,EXE,134,277068539.06,252
2017-08,B,135,276942073.78,252
2017-08,ISRG,136,274302455.02,252
2017-08,STZ,137,272864838.0,252
2017-08,JCI,138,271777818.05,252
2017-08,AMT,139,270133849.53,252
2017-08,ELV,140,269461250.53,252
2017-08,COF,141,268490027.15,252
2017-08,MPC,142,264287211.11,252
2017-08,MAR,143,263281261.0,252
2017-08,EXPE,144,263193882.2,252
2017-08,DG,145,262550066.84,252
2017-08,DUK,146,262458846.48,252
2017-08,LYB,147,262439296.67,252
2017-08,HPE,148,261733451.21,252
2017-08,RTN,149,260189811.11,252
2017-08,DHR,150,258383244.69,252
2017-09,AAPL,1,4200507395.4,252
2017-09,AMZN,2,3414274637.16,252
2017-09,META,3,2716680928.84,252
2017-09,BAC,4,2109196726.34,252
2017-09,NVDA,5,2093903459.78,252
2017-09,BABA,6,1789742871.05,252
2017-09,MSFT,7,1780705817.71,252
2017-09,TSLA,8,1662757954.92,252
2017-09,GOOGL,9,1606781422.28,252
2017-09,GOOG,10,1442152448.05,252
2017-09,JPM,11,1396977954.96,252
2017-09,WFC,12,1257084880.86,252
2017-09,C,13,1165106067.42,252
2017-09,PG,14,1090087742.81,252
2017-09,XOM,15,1083347501.93,252
2017-09,GE,16,1080646514.96,252
2017-09,T,17,951004799.23,252
2017-09,JNJ,18,885824919.21,252
2017-09,INTC,19,881817292.67,252
2017-09,V,20,868799348.41,252
2017-09,GS,21,833159126.6,252
2017-09,DIS,22,826399579.36,252
2017-09,PFE,23,824889342.6,252
2017-09,BKNG,24,805517761.74,252
2017-09,AGN,25,802546692.85,252
2017-09,VZ,26,801796716.99,252
2017-09,AMD,27,760083726.93,252
2017-09,CVX,28,756559190.37,252
2017-09,GILD,29,749248677.23,252
2017-09,CMCSA,30,741188188.47,252
2017-09,CSCO,31,740547359.88,252
2017-09,HD,32,734258992.01,252
2017-09,MU,33,702381188.03,252
2017-09,IBM,34,702063537.47,252
2017-09,WMT,35,700954328.76,252
2017-09,MRK,36,681180695.22,252
2017-09,QCOM,37,676953122.89,252
2017-09,BRK.B,38,659764482.14,252
2017-09,BA,39,648472250.66,252
2017-09,CHTR,40,624618396.35,252
2017-09,AMGN,41,623531356.48,252
2017-09,UNH,42,619455294.27,252
2017-09,AVGO,43,612034546.26,252
2017-09,BMY,44,611983309.45,252
2017-09,KO,45,601763967.94,252
2017-09,ORCL,46,600561332.37,252
2017-09,CVS,47,584214063.53,252
2017-09,SBUX,48,569503411.73,252
2017-09,NKE,49,554501851.44,252
2017-09,MCD,50,553941509.3,252
2017-09,SLB,51,535140070.43,252
2017-09,CELG,52,530516505.07,252
2017-09,PM,53,514092649.55,252
2017-09,MO,54,505393067.98,252
2017-09,CAT,55,502620287.69,252
2017-09,GM,56,500994288.79,252
2017-09,COST,57,499895156.68,252
2017-09,BIDU,58,486552453.65,252
2017-09,BIIB,59,484972343.74,252
2017-09,CRM,60,482890937.96,252
2017-09,PEP,61,482075326.48,252
2017-09,LOW,62,478278319.42,252
2017-09,MS,63,475708672.58,252
2017-09,CMG,64,469548152.26,252
2017-09,F,65,467328699.11,252
2017-09,ABBV,66,455513941.52,252
2017-09,HAL,67,448413632.68,252
2017-09,TGT,68,446381133.27,252
2017-09,MDT,69,444352884.44,252
2017-09,DAL,70,427274808.88,252
2017-09,CSX,71,425197367.94,252
2017-09,UNP,72,422737938.46,252
2017-09,AIG,73,421132606.01,252
2017-09,HON,74,412688144.26,252
2017-09,AMAT,75,410276742.13,252
2017-09,TXN,76,407068550.31,252
2017-09,MA,77,407035657.41,252
2017-09,MMM,78,398147981.39,252
2017-09,DOW,79,397613759.95,252
2017-09,DD,80,397613759.95,252
2017-09,MDLZ,81,396104602.75,252
2017-09,REGN,82,391691069.02,252
2017-09,PYPL,83,385320264.45,252
2017-09,RTX,84,384196016.55,252
2017-09,COP,85,382383419.29,252
2017-09,LLY,86,375469966.12,252
2017-09,NXPI,87,371126646.74,252
2017-09,USB,88,367631433.49,252
2017-09,FCX,89,360158218.29,252
2017-09,ABT,90,354708719.08,252
2017-09,TEVA,91,349790058.55,252
2017-09,OXY,92,348636990.01,252
2017-09,WDC,93,347924637.22,252
2017-09,EOG,94,347458385.04,252
2017-09,JD,95,347023120.25,252
2017-09,LMT,96,342558297.77,252
2017-09,NTES,97,338859224.13,252
2017-09,MET,98,337750505.53,252
2017-09,SPG,99,336467690.26,252
2017-09,AXP,100,332671983.17,252
2017-09,FDX,101,329797469.25,252
2017-09,EBAY,102,329140374.49,252
2017-09,UPS,103,326752402.18,252
2017-09,KR,104,324835561.0,252
2017-09,CTSH,105,324391293.74,252
2017-09,VLO,106,324091569.76,252
2017-09,PNC,107,323089310.93,252
2017-09,SCHW,108,322370857.49,252
2017-09,MCK,109,321791779.1,252
2017-09,HUM,110,321023894.24,252
2017-09,ADBE,111,318978035.34,252
2017-09,ALXN,112,318286078.07,252
2017-09,TJX,113,316181910.27,252
2017-09,AAL,114,315865612.11,252
2017-09,LUV,115,314002544.28,252
2017-09,APC,116,310202192.8,252
2017-09,ORLY,117,310174756.2,252
2017-09,ACN,118,305339656.59,252
2017-09,DE,119,304677333.92,252
2017-09,UAL,120,303320404.74,252
2017-09,ADP,121,302194572.06,252
2017-09,LRCX,122,301173104.42,252
2017-09,ESRX,123,300146418.63,252
2017-09,BHC,124,299998651.83,252
2017-09,EA,125,296726990.63,252
2017-09,AZO,126,295647071.1,252
2017-09,ISRG,127,291467444.44,252
2017-09,WYNN,128,289843494.02,252
2017-09,NEE,129,289710190.49,252
2017-09,TMO,130,288061889.19,252
2017-09,KHC,131,287481868.09,252
2017-09,FOXA,132,286472942.55,252
2017-09,KMI,133,286338416.67,252
2017-09,CL,134,282829943.52,252
2017-09,STZ,135,279817921.16,252
2017-09,EXPE,136,275380246.58,252
2017-09,SO,137,272947130.53,252
2017-09,ELV,138,272585435.81,252
2017-09,AMT,139,271685197.9,252
2017-09,MAR,140,270926852.63,252
2017-09,RTN,141,266995968.6,252
2017-09,COF,142,266421114.14,252
2017-09,EXE,143,264609924.59,252
2017-09,JCI,144,264399006.6,252
2017-09,B,145,264271910.6,252
2017-09,MPC,146,263686807.25,252
2017-09,BNY,147,263275486.39,252
2017-09,CCI,148,262995926.43,252
2017-09,DHR,149,261147219.58,252
2017-09,LYB,150,258939559.54,252
2017-10,AAPL,1,4219430600.38,251
2017-10,AMZN,2,3444460993.12,251
2017-10,META,3,2740203801.07,251
2017-10,NVDA,4,2304835058.01,251
2017-10,BAC,5,2150610683.85,251
2017-10,BABA,6,1891606077.8,251
2017-10,MSFT,7,1781509165.03,251
2017-10,TSLA,8,1773647482.36,251
2017-10,GOOGL,9,1625176428.03,251
2017-10,GOOG,10,1469955474.61,251
2017-10,JPM,11,1413114746.07,251
2017-10,WFC,12,1197390890.3,251
2017-10,C,13,1182520729.38,251
2017-10,GE,14,1089561549.03,251
2017-10,XOM,15,1063634659.95,251
2017-10,T,16,964921124.72,251
2017-10,JNJ,17,890712853.21,251
2017-10,INTC,18,875023482.54,251
2017-10,V,19,868608578.4,251
2017-10,GS,20,851236271.99,251
2017-10,DIS,21,848338650.59,251
2017-10,PG,22,847812793.51,251
2017-10,PFE,23,829194844.34,251
2017-10,BKNG,24,813609448.77,251
2017-10,VZ,25,803406886.67,251
2017-10,AMD,26,799571003.14,251
2017-10,AGN,27,789522585.0,251
2017-10,CMCSA,28,782972485.79,251
2017-10,MU,29,774470975.3,251
2017-10,HD,30,754719213.4,251
2017-10,GILD,31,751616038.3,251
2017-10,CVX,32,749603739.51,251
2017-10,CSCO,33,743547215.16,251
2017-10,IBM,34,707769201.02,251
2017-10,WMT,35,706276506.04,251
2017-10,BA,36,694437108.06,251
2017-10,MRK,37,676604484.19,251
2017-10,BRK.B,38,667946938.05,251
2017-10,QCOM,39,654805318.6,251
